ontology_filename,search_query,source,paper_id,title,authors,year,venue,citation_count,abstract,doi,url,is_open_access,fields_of_study,relevance_score,match_type
dtc.ttl,"""Digital Twin Construction Ontology"" ontology",openalex,https://openalex.org/W7165853082,Towards Practical Digital Twin Construction Systems,"Timson Yeung, Rafael Sacks",2026,Proceedings of the ... ISARC,0,"Building construction projects are socio-technical production systems in which variance, uncertainty and unpredictable events are the norm.Such systems need short-cycle Plan-Do-Check-Act (PDCA) loops to detect anomalies in production flow as early as possible so that remedial actions can be evaluated and well-informed decisions made.This is the goal of Digital Twin Construction (DTC).We define practical DTC as a minimal coherent system that captures a project's current status, compares the status to design and planning intent, analyses variance, predicts the outcomes of possible interventions, and thus informs specific managerial decisions at the required cadence.We introduce a 'thinking backward' decision-centric design approach for DTC systems that traces requirements from a target decision and its PDCA cycle through knowledge and information needs to data acquisition and enabling technologies.The approach characterizes managerial decisions by autonomy, fidelity, and scope, and proposes five degrees of implementation as system capability configurations for incremental development.This contributes an actionable basis for specifying and incrementally implementing DTC systems that deliver decision value early while maintaining a clear pathway toward more advanced implementations.",10.22260/isarc2026/0272,https://openalex.org/W7165853082,True,"publication_type:article, Computer science, Field (mathematics), Key (lock), Engineering, Set (abstract data type)",0.2584,exact_ontology
dtc.ttl,"""Digital Twin Construction Ontology"" ontology",openalex,https://openalex.org/W7125818766,LLM-enabled multi-agent framework for natural language interaction with graph-based digital twins,"Yuandong Pan, Mudan Wang, Linjun Lu, Rabindra Lamsal, Erika Pärn, Sisi Zlatanova, Ioannis Brilakis",2026,Automation in Construction,5,"Digital twins are increasingly used in the Architecture, Engineering, and Construction (AEC) industry, but their adoption is often hindered by the need for specialised knowledge, such as database querying. This paper presents Graph-DT-GPT, a multi-agent framework that integrates Large Language Models (LLMs) with graph-based digital twins to enable natural language interaction. The framework is designed with modular agents, including decision, query generation, and answer extraction, and grounds all LLMs’ outputs in structured graph data to improve response reliability and reduce hallucinations. The framework is evaluated on two use cases: a city-level graph with over 40,000 building nodes and room-level apartment layout graphs. Graph-DT-GPT achieves 100% and 95.5% answer correctness using Claude Sonnet 4.5 and GPT-4o, respectively, in the city-scale case, and 100% correctness in the room-level case, significantly outperforming baseline methods including LangChain Neo4j pipelines by approximately 40% and 10%, respectively. These results demonstrate its scalability and potential to enhance accessible, accurate information retrieval in AEC digital twin applications. • Propose Graph-GT-GPT, an LLM-enabled multi-agent framework for graph-based digital twins. • Introduce modular agents for query decomposition, generation, and response synthesis. • Ground LLM outputs in graph data to reduce hallucinations and improve reliability. • Deploy prototypes that outperform the LangChain Neo4j toolbox and prompt-only baselines. • Handle complex reasoning tasks like shortest-path finding in room graphs.",10.1016/j.autcon.2026.106791,https://openalex.org/W7125818766,True,"publication_type:article, Computer science, Correctness, Scalability, Modular design, Graph",0.2297,exact_ontology
eco.ttl,DOI:10.1016/j.aei.2025.104218,doi_lookup,10.1016/j.aei.2025.104218,Eurocode Core Ontology: Building the semantic framework for structural design assistants,"Agnieszka Jędrzejewska, Maria Laura Leonardi, Carlos Ramonell Cazador, José Granja, Rolando Chacón, Daniel V. Oliveira, Miguel Azenha",2026,Advanced Engineering Informatics,0,,10.1016/j.aei.2025.104218,https://doi.org/10.1016/j.aei.2025.104218,False,publication_type:journal-article,0.36,exact_ontology
emmo.ttl,"""Elementary Multiperspective Material Ontology (EMMO)"" ontology",openalex,https://openalex.org/W4404579307,Elementary Multiperspective Material Ontology: Leveraging Perspectives via a Showcase of EMMO-Based Domain and Application Ontologies,"Pierluigi Del Nostro, Jesper Friis, Emanuele Ghedini, Gerhard Goldbeck, Oskar Holtz, Otello Maria Roscioni, Francesco Antonio Zaccarini, Daniele Toti",2024,,6,"The effectiveness of semantic technologies in ensuring interoperability is often hindered by the preference for internally developed knowledge bases and the presence of diverse conceptual frameworks and implementation choices. Foundational, upper-level ontologies based on FOL and OWL2-DL address interoperability and provide a robust foundation for domain and application ontologies. They emphasize logical rigor and expressiveness, aligning with the idea of shared ontologies for knowledge diffusion and reuse. In scientific and industrial contexts, a framework that accommodates scientific pluralism is essential. The Elementary Multiperspective Material Ontology (EMMO) meets this need, offering a rigorous yet pluralistic representation of knowledge through the mereocausal theory, focusing on parthood (mereology) and causation. EMMO’s adaptable architecture includes discipline-specific modules, enabling the representation of items from multiple perspectives, such as viewing an image as both an’Object’ and’Data’. This paper presents EMMO’s perspectives, including the Reductionistic, Holistic, Persistence, Contrast, Structural and Semiotics perspectives. It then proceeds to showcase four recently-developed ontologies based on EMMO, one at the domain level (CHAMEO) and three at the application level (BTO, HPO and MAEO), taking advantage of EMMO’s perspectives and therefore demonstrating its representational capabilities and versatility.",10.5220/0012910200003838,https://openalex.org/W4404579307,True,"publication_type:article, Ontology, Computer science, Domain (mathematical analysis), World Wide Web, Ontology components",0.3365,exact_ontology
emmo.ttl,"""Elementary Multiperspective Material Ontology (EMMO)"" Materials ontology",openalex,https://openalex.org/W3210412633,Application of an ontology based process model construction tool for active protective coatings: Corrosion inhibitor release,"Peter Klein, Heinz A. Preisig, Martin Horsch, Natalia Konchakova",2021,Publikationsdatenbank der Fraunhofer-Gesellschaft (Fraunhofer-Gesellschaft),2,"Ontology-based integrated materials modelling for an active protective coating system design is presented and applied to a practical example. For this purpose, an ontological methodology implemented using the ProMo (Process Modelling) suite is developed to be used with an open simulation platform (OSP), <em>i.e.</em>, a workflow management and orchestration framework that can be integrated into digital in-frastructures. The target infrastructures, which are under development in various Horizon 2020 projects, include modelling marketplaces, open innovation platforms, and open translation environments among others. Semantic interoperability for the communication between the involved digital infrastructures, including the simulation hubs, relies on the Review of Materials Modelling (RoMM), MODA (Modelling Data), and the Ontology for Simulation, Modelling, and Optimization (OSMO) in combination with the Physicalistic Interpretation of Modelling and Simulation Interoperability Infrastructure (PIMS-II) mid-level ontology, which is aligned with the Elementary Multiperspective Material Ontology (EMMO) as a top-level ontology. The challenge of addressing semantic heterogeneity is addressed by working toward crosswalks between domain-specific and mid-level ontologies for industrially relevant problems, where knowledge graph transformation is evaluated as a candidate solution for a future implementation strategy. The involved semantic artefacts are platform-agnostic, and their EMMO compliance allows for a specification of executable modelling and simulation workflows on multiple EMMO-compliant OSPs. We demonstrate the presented approach on industrial relevant example for development of active corrosion protection of metallic surfaces.",10.5281/zenodo.5559061,https://openalex.org/W3210412633,True,"publication_type:article, Corrosion inhibitor, Process (computing), Corrosion, Computer science, Ontology",0.2305,exact_ontology
emmo.ttl,"""Elementary Multiperspective Material Ontology (EMMO)"" ontology",openalex,https://openalex.org/W3208251764,"OSMO: Ontology for Simulation, Modelling, and Optimization","Martin Horsch, Daniele Toti, Silvia Chiacchiera, Michael A. Seaton, Gerhard Goldbeck, Ilian T. Todorov",2021,CLOK (University of Central Lancashire),3,"This work describes the ontology OSMO,<em> i.e.</em>, an ontologization and extension of MODA, a workflow metadata standard that constitutes a mandatory requirement within a number of European calls and projects in the context of materials modelling. OSMO was developed within the Horizon 2020 project VIMMP (Virtual Materials Marketplace) and is part of a larger effort in ontology engineering driven by the European Materials Modelling Council, with the Elementary Multiperspective Material Ontology (EMMO) as its core. As such, OSMO provides connections and alignments with other related domain ontologies in computational engineering, including the EMMO itself. This work summarizes the domain, purpose, and design choices underlying OSMO, commenting on the implementation of OSMO and its applications.",10.5281/zenodo.5237774,https://openalex.org/W3208251764,True,"publication_type:article, Ontology, Workflow, Ontology engineering, Computer science, Metadata",0.1761,exact_ontology
emmo.ttl,"""Elementary Multiperspective Material Ontology (EMMO)"" ontology",openalex,https://openalex.org/W4403137571,Performance Evaluation of Upper‐Level Ontologies in Developing Materials Science Ontologies and Knowledge Graphs,"Hossein Beygi Nasrabadi, Ebrahim Norouzi, Harald Sack, Birgit Skrotzki",2024,Advanced Engineering Materials,5,"This study tackles a significant challenge in ontology development for materials science: selecting the most appropriate upper‐level ontologies for creating application‐level ontologies and knowledge graphs. Focusing on the use case of Brinell hardness testing, the research assesses the performance of various top‐level ontologies (TLOs)—basic formal ontology (BFO), elementary multiperspective material ontology (EMMO), and provenance ontology (PROVO)—in developing Brinell testing ontologies (BTOs). Consequently, three versions of BTOs are created using combinations of these TLOs along with their integrated mid‐ and domain‐level ontologies. The performance of these ontologies is evaluated based on ten parameters: semantic richness, domain coverage, extensibility, complexity, mapping efficiency, query efficiency, integration with other ontologies, adaptability to different data contexts, community acceptance, and documentation and maintainability. The results show that all candidate TLOs can effectively develop BTOs, each with its distinct advantages. BFO provides a well‐structured, understandable hierarchy, and excellent query efficiency, making it suitable for integration across various ontologies and applications. PROVO demonstrates balanced performance with strong integration capabilities. Meanwhile, EMMO offers high semantic richness and domain coverage, though its complex structure impacts query efficiency and integration with other ontologies.",10.1002/adem.202401534,https://openalex.org/W4403137571,True,"publication_type:article, Materials science, Knowledge graph, Ontology, Data science, Nanotechnology",0.1724,exact_ontology
emmo.ttl,"""Elementary Multiperspective Material Ontology (EMMO)"" ontology",openalex,https://openalex.org/W4286560762,CHAMEO: An ontology for the harmonisation of materials characterisation methodologies,"Pierluigi Del Nostro, Gerhard Goldbeck, Daniele Toti",2022,Applied Ontology,19,"The field of materials characterisation encompasses a wide range of methods and related research communities. This has led to a proliferation of terminologies and data management approaches, hindering collaboration and interoperability. In this work, a domain ontology designed to model the common aspects across the different characterisation methodologies is presented. This ontology, called the CHAMEO ontology, is based on a recent CEN Workshop Agreement (CWA 17815) which introduced a standardised terminology and the Characterisation Data (CHADA) documentation scheme. The goal of CHAMEO is to provide a framework for harmonising the underlying method-specific ontologies, which can be developed by reusing and specialising the generic constructs of the CHAMEO ontology. This work is part of a broader initiative under the umbrella of the European Materials Modelling Council (EMMC), for the development of interconnected materials modelling ontologies based on a common root that is the Elementary Multiperspective Material Ontology (EMMO). The CHAMEO ontology was developed within the NanoMECommons European project that has the goal of harmonising characterisation protocols. The CHAMEO ontology has also been aligned with a number of recently developed, EMMO-based domain ontologies for the classification of materials, models, manufacturing processes and software products related to Materials Modelling. Availability. The axiomatization of the ontology is stored in a GitHub repository available at: https://github.com/emmo-repo/domain-characterisation-methodology, and is published at the following URL: http://emmo.info/emmo/domain/chameo/chameo.",10.3233/ao-220271,https://openalex.org/W4286560762,True,"publication_type:article, Ontology, Computer science, Interoperability, Documentation, Terminology",0.1608,exact_ontology
emmo.ttl,"""Elementary Multiperspective Material Ontology (EMMO)"" ontology",openalex,https://openalex.org/W4385462128,"Modeling experts, knowledge providers and expertise in Materials Modeling: MAEO as an application ontology of EMMO’s ecosystem","Pierluigi Del Nostro, Pierluigi Del Nostro, Gerhard Goldbeck, Gerhard Goldbeck, Andrea Pozzi, Andrea Pozzi, Daniele Toti",2023,Applied Ontology,2,"This work presents the MarketPlace Agent and Expert Ontology (MAEO), an ontology for modeling experts, expertise, and more broadly, knowledge providers and knowledge seekers for the subject areas of Materials Modeling. MAEO had its inception within the “MarketPlace” European project, whose purpose is to bring about a single entry point for gathering scientific and industrial stakeholders in Materials Modeling. As such, this project aimed to build an online platform where experts and knowledge providers can be searched, found and brought into contact with users, or knowledge seekers, and with one another. MAEO was developed in order to fulfill the requirements of this online platform and thus support it, but is also part of a wider ecosystem of Materials Modeling-related ontologies, at whose core lies the Elementary Multiperspective Material Ontology (EMMO). MAEO is thus an EMMO-compliant application ontology, and has been loosely aligned with a number of existing ontologies, including Friend-Of-A-Friend (FOAF) and five recently-developed EMMO-based domain ontologies for the classification of materials, models, manufacturing processes, characterization methods and software products related to Materials Modeling. Here, a detailed description of the axiomatization of MAEO and its interconnected ontologies is provided, along with results coming from its deployment and experimentation in a StarDog triplestore. Availability. The axiomatization of the ontology is stored in a GitHub repository available at: https://github.com/emmo-repo/MAEO-Ontology, and is published at the following URL: http://emmo.info/emmo/application/maeo/experts.",10.3233/ao-230024,https://openalex.org/W4385462128,False,"publication_type:article, Ontology, Computer science, World Wide Web, Knowledge modeling, Upper ontology",0.131,exact_ontology
facility.ttl,"""Facility Ontology"" ontology",openalex,https://openalex.org/W1759039556,Ontology-based facility data model for energy management,"Nikola Tomašević, Marko Batić, Luis M. Blanes, Marcus Keane, Sanja Vraneš",2015,Advanced Engineering Informatics,52,,10.1016/j.aei.2015.09.003,https://openalex.org/W1759039556,False,"publication_type:article, Ontology, Interoperability, Computer science, Ontology-based data integration, Context (archaeology)",0.26,exact_ontology
facility.ttl,"""Facility Ontology"" ontology",openalex,https://openalex.org/W2159222004,Design of benchmark imagery for validating facility annotation algorithms,"Randy Roberts, Paul A. Pope, Ranga Raju Vatsavai, Ming Jiang, L.F. Arrowood, T.G. Trucano, Shaun S. Gleason, Anil Cheriyadat, Alexandre Sorokine, Aggelos K. Katsaggelos, Thrasyvoulos N. Pappas, L Gaines, Lawrence K. Chilton",2011,,3,"The design of benchmark imagery for validation of image an notation algorithms is considered. Emphasis is placed on imagery that contains industrial facilities, such as chemical re fineries. An application-level facility ontology is used as a means to define salient objects in the benchmark imagery. Instrinsic and extrinsic scene factors important for comprehensive validation are listed, and variability in the benchmarks discussed. Finally, the pros and cons of three forms of bench mark imagery: real, composite and synthetic, are delineated.",10.1109/igarss.2011.6049340,https://openalex.org/W2159222004,True,"publication_type:article, Benchmark (surveying), Computer science, Salient, Notation, Ontology",0.13,exact_ontology
ffdr.ttl,DOI:10.1016/j.aei.2023.101992,doi_lookup,10.1016/j.aei.2023.101992,An ontology to represent firefighters data requirements during building fire emergencies,"Eyosias Dawit Guyo, Timo Hartmann, Sean Snyders",2023,Advanced Engineering Informatics,25,,10.1016/j.aei.2023.101992,https://doi.org/10.1016/j.aei.2023.101992,False,publication_type:journal-article,0.3255,exact_ontology
ffdr.ttl,"""Firefighters' Data Requirements Ontology"" ontology",openalex,https://openalex.org/W4283574740,Development of an ontology for the representation of firefighters’ data requirements during building fire emergencies,"Eyosias Dawit Guyo, Thierry Hartmann",2022,,0,"Firefighters require accurate and timely information regarding a building and its environment to perform their duty safely and effectively during a fire emergency. However, due to the chaotic nature of building fires, firefighters often receive erroneous, conflicting, or delayed information that can affect the outcome of a hazard. In this paper, we propose a solution in the form of an ontology that defines building and environmental data needed by firefighters during a building fire emergency. The ontology can be a basis for developing intelligent tools and systems that collect building and environmental data from different data sources and provide comprehensive information to firefighters. It can also facilitate the data exchange process between the different personnel involved in emergency response. The ontology was developed by following the METHONTOLOGY method, and it was implemented using the web ontology language (OWL) in Protégé 5.5.0.",10.7146/aul.455.c190,https://openalex.org/W4283574740,True,"publication_type:article, Ontology, Computer science, Process (computing), Hazard, Firefighting",0.2445,exact_ontology
ffdr.ttl,"""https://purl.org/ffdr-ontology""",openalex,https://openalex.org/W4384405404,Integration of building and environmental data to support fire emergency response operations,"Eyosias Dawit Guyo, T. Hartmann",2023,Computing in construction,0,"This research work investigates data integration systems that integrate data from building and city-scale data sources. Fire emergency responders' data requirements are the focus of the study. Existing data integration methods were first analysed. Then an ontology that formalises firefighters' data requirements during building emergencies is developed. Afterwards, a data integration framework that is based on a database system and that uses the knowledge base defined in the ontology is proposed. Finally, a comparative analysis of graph-based and relational database systems was conducted to identify a suitable database system for managing building and environmental data.",10.35490/ec3.2023.339,https://openalex.org/W4384405404,True,"publication_type:article, Computer science, Ontology, Data integration, Relational database, Database design",0.2054,exact_ontology
fog.ttl,"""https://w3id.org/fog""",openalex,https://openalex.org/W3013345547,Including widespread geometry schemas into Linked Data-based BIM applied to built heritage,"Mathias Bonduel, Anna Wagner, Pieter Pauwels, Maarten Vergauwen, Ralf Klein",2019,Proceedings of the Institution of Civil Engineers - Smart Infrastructure and Construction,9,"A reliable data exchange – often including geometry-related data – between stakeholders is crucial in construction projects. In this regard, data exchange frameworks built on Linked Data principles are very promising for combining disparate data sets. However, existing proposals to combine geometry and Linked Data either demand dedicated applications or support only a limited number of common geometry schemas. If any existing geometry schema could be used in a Linked Data context, error-prone geometry conversions are avoided and stakeholders do not need to invest in new geometry engines. In this paper, the applicability of Resource Description Framework (RDF) literals for including a wide variety of existing geometry schemas is studied and applied in a built heritage context. The uniform linking pattern and related terminology of the Ontology for Managing Geometry are used to implement this approach. Subsequently, the File Ontology for Geometry formats and Geometry Metadata Ontology are developed to ease the reuse of linked geometry descriptions. The effectiveness of the entire data structure is demonstrated in a built heritage case study project. The receiving party is able to create successfully a coordinated view – using a demo web application – on shared, but disparate, RDF data sets containing geometry descriptions.",10.1680/jsmic.19.00014,https://openalex.org/W3013345547,True,"publication_type:article, Computer science, Terminology, Geometry, Ontology, Context (archaeology)",0.2353,exact_ontology
fso.ttl,"""The Flow Systems Ontology (FSO)"" ontology",openalex,https://openalex.org/W4200122439,An ontology to support flow system descriptions from design to operation of buildings,"Ville Kukkonen, Ali Kücükavci, Mikki Seidenschnur, Mads Holten Rasmussen, Kevin Michael Smith, Christian Anker Hviid",2021,Automation in Construction,56,"The interoperability of information from design to operations is an acknowledged challenge in the fields of architecture, engineering and construction (AEC). As a potential solution to the interoperability issues, there has been increasing interest in how linked data and semantic web technologies can be used to establish an extendable data model. Semantic web ontologies have been developed for the AEC domain, but an ontology for describing the energy and mass flow between systems and components is missing. This study proposes the Flow Systems Ontology (FSO) for describing the composition of flow systems, and their mass and energy flows. Two example models are expressed using FSO vocabulary. SPARQL Protocol and RDF Query Language (SPARQL) queries are performed to further demonstrate and validate the ontology. The main contribution consists of developing FSO as an ontology complementary to the existing ontologies. Finally, the paper introduces a roadmap for future developments building on FSO.",10.1016/j.autcon.2021.104067,https://openalex.org/W4200122439,True,"publication_type:article, SPARQL, Ontology, Computer science, Interoperability, RDF",0.2693,exact_ontology
fso.ttl,"""The Flow Systems Ontology (FSO)"" ontology",openalex,https://openalex.org/W4312712856,"Taking advantage of semantic web ontologies and shape constraints for Heating, Cooling and Ventilation Systems","Ali Kücükavci, Mikki Seidenschnur, Kristoffer Negendahl, Christian Anker Hviid",2022,E3S Web of Conferences,3,"In recent years semantic web ontologies have improved data interoperability within architecture, engineering, construction, and operation of buildings. One of the persisting issues inhibiting quality assurance is a lack of robust model validation of BIM models used for HVAC flow system simulation and analysis. This article provides a novel approach for automating the BIM validation process using SHACL shapes and FSO/FPO ontologies. Using this approach will ensure that the BIM model contains the required HVAC information for simulating hydraulic systems. The paper presents multiple shapes developed to identify and validate typical HVAC design details in buildings.",10.1051/e3sconf/202236204002,https://openalex.org/W4312712856,True,"publication_type:article, HVAC, Interoperability, Computer science, Semantic Web, Process (computing)",0.2389,exact_ontology
fso.ttl,"""The Flow Systems Ontology (FSO)"" ontology",openalex,https://openalex.org/W4412291586,A roadmap toward a unified ontology for building service systems in the AECO industry: TSO and FSO,"Nicolas Pauen, Ville Kukkonen, Ali Kücükavci, Mads Holten Rasmussen, Mikki Seidenschnur, Dominik Schlütter, Christian Anker Hviid, Christoph van Treeck",2022,Aaltodoc (Aalto University),1,Funding Information: The research within the project EnergyTWIN leading to these results has received funding from the German Ministry for Industry and Energy under grant agreement no. 03EN1026A. Publisher Copyright: © 2022 Copyright for this paper by its authors.,,https://openalex.org/W4412291586,True,"publication_type:article, Ontology, Service (business), Computer science, Business, Systems engineering",0.2222,exact_ontology
geosparql.ttl,"""GeoSPARQL Ontology"" ontology",openalex,https://openalex.org/W2241419866,An ontology matching method for GML application ontology to GeoSPARQL ontology,"Ruqiong Qiu, Hongwei Duan, Xiaomin Yu, Lina Zheng, Qi Cheng",2015,,1,"Because of the GML specification's widely use, GML application semantic data provides massive, rich geographic semantic data for semantic web, standardized and consistent semantic query has become the key point of intelligent application for GML application semantic data. GeoSPARQL standard proposed by OGC can make consistent representation and query for heterogeneous, incompatible geographic semantic data, so it can be used as a base for consistency semantic query. This paper firstly uses ontology construction and ontology matching technology to map GML application ontology and GeoSPARQL ontology. Secondly, reasoning technology and semantic reasoning engine are used to realize a consistency semantic query experiment based on GeoSPARQL standard. The query experiment shows that this method is effective and feasible, and has a certain universal.",10.1109/geoinformatics.2015.7378625,https://openalex.org/W2241419866,False,"publication_type:article, Computer science, Information retrieval, Ontology, Ontology-based data integration, Upper ontology",0.2575,exact_ontology
geosparql.ttl,"""GeoSPARQL Ontology"" ontology",openalex,https://openalex.org/W4386541473,An Ontology-Based Framework for Geospatial Integration and Querying of Raster Data Cube Using Virtual Knowledge Graphs,"Younes Hamdani, Guohui Xiao, Linfang Ding, Diego Calvanese",2023,ISPRS International Journal of Geo-Information,25,"The integration of the raster data cube alongside another form of geospatial data (e.g., vector data) raises considerable challenges when it comes to managing and representing it using knowledge graphs. Such integration can play an invaluable role in handling the heterogeneity of geospatial data and linking the raster data cube to semantic technology standards. Many recent approaches have been attempted to address this issue, but they often lack robust formal elaboration or solely concentrate on integrating raster data cubes without considering the inclusion of semantic spatial entities along with their spatial relationships. This may constitute a major shortcoming when it comes to performing advanced geospatial queries and semantically enriching geospatial models. In this paper, we propose a framework that can enable such semantic integration and advanced querying of raster data cubes based on the virtual knowledge graph (VKG) paradigm. This framework defines a semantic representation model for raster data cubes that extends the GeoSPARQL ontology. With such a model, we can combine the semantics of raster data cubes with features-based models that involve geometries as well as spatial and topological relationships. This could allow us to formulate spatiotemporal queries using SPARQL in a natural way by using ontological concepts at an appropriate level of abstraction. We propose an implementation of the proposed framework based on a VKG system architecture. In addition, we perform an experimental evaluation to compare our framework with other existing systems in terms of performance and scalability. Finally, we show the potential and the limitations of our implementation and we discuss several possible future works.",10.3390/ijgi12090375,https://openalex.org/W4386541473,True,"publication_type:article, Computer science, Geospatial analysis, Raster graphics, Ontology, Raster data",0.2263,exact_ontology
geosparql.ttl,"""GeoSPARQL Ontology"" ontology",openalex,https://openalex.org/W4406906808,Use of Semantic Web Technologies to Enhance the Integration and Interoperability of Environmental Geospatial Data: A Framework Based on Ontology-Based Data Access,"Sajith Ranatunga, Rune Strand Ødegård, Knut Jetlund, Erling Onstein",2025,ISPRS International Journal of Geo-Information,13,"This study addresses the challenges of integrating heterogeneous environmental geospatial data by proposing a framework based on ontology-based data access (OBDA). Geospatial data are important for decision-making in various domains, such as environmental monitoring, disaster management, and urban development. Data integration is a common challenge within these domains due to data heterogeneity and semantic discrepancies. The proposed framework uses semantic web technologies to enhance data interoperability, accessibility, and usability. Several practical examples were demonstrated to validate its effectiveness. These examples were based in Lake Mjøsa, Norway, addressing both spatial and non-spatial scenarios to test the framework’s potential. By extending the GeoSPARQL ontology, the framework supports SPARQL queries to retrieve information based on user requirements. A web-based SPARQL Query Interface (SQI) was developed to execute queries and display the retrieved data in tabular and visual format. Utilizing free and open-source software (FOSS), the framework is easily replicable for stakeholders and researchers. Despite some limitations, the study concludes that the framework is able to enhance cross-domain data integration and semantic querying in various informed decision-making scenarios.",10.3390/ijgi14020052,https://openalex.org/W4406906808,True,"publication_type:article, Interoperability, Geospatial analysis, Ontology, Computer science, Semantic interoperability",0.2243,exact_ontology
geosparql.ttl,"""GeoSPARQL Ontology"" Geographic Information ontology",openalex,https://openalex.org/W3117847139,Geoff: a linked data vocabulary for describing the form and function of spatial objects,"Kris McGlinn, Declan O’Sullivan, Christophe Debruyne, Éamonn Clinton, Rob Brennan",2020,Dublin City University Open Access Institutional Repository (Dublin City University),2,"Geoff, the geospatial form and function vocabulary, is a comprehensive RDF-based spatial object classification scheme based on a separation of the&#13;\nconcepts of form and function. Geoff is based on our analysis of the extensive&#13;\n(over 50 million spatial object instances) Digital Landscape Model (DLM) Core&#13;\nmodel maintained by Ordnance Survey Ireland (OSi). We propose Geoff as there&#13;\nare currently no open geospatial form and function classification systems that&#13;\ncover the full range of geospatial objects (from buildings and roads to lakes and&#13;\nother natural features) modelled as Linked Data or in any other formalism. Geoff&#13;\nis a generalization of the DLM Core schema and adopts the GeoSPARQL ontology. Geoff was initially developed to make these classifications available for&#13;\nOSi’s geospatial Linked Data as they facilitate the publications of more expressive models of spatial features. For example, to state that a church building (form)&#13;\nis now used as apartments (function). Geoff is now presented to the wider community for reuse and extension to meet their own needs. Geoff supports geospatial queries based on form and function and interlinking of geo-information datasets using different form and function code lists. The Geoff ontology follows&#13;\nLinked Data publishing best practice in terms of available metadata, documentation, and quality assurance.",,https://openalex.org/W3117847139,True,"publication_type:article, Geospatial analysis, Metadata, Computer science, Linked data, Ontology",0.2047,exact_ontology
geosparql.ttl,"""GeoSPARQL Ontology"" Geographic Information ontology",openalex,https://openalex.org/W4415719731,A Semantic Digital Twin-Driven Framework for Multi-Source Data Integration in Forest Fire Prediction and Response,"Jicao Dao, Yijing Huang, Xiaoyu Ju, Lizhong Yang, Xinlin Yang, Xiang Liao, Zhenjia Wang, Dapeng Ding",2025,Forests,2,"Forest fires have become increasingly frequent and severe due to climate change and intensified human activities, posing critical challenges to ecological security and emergency management. Despite the availability of abundant environmental, spatial, and operational data, these resources remain fragmented and heterogeneous, limiting the efficiency and accuracy of fire prediction and response. To address this challenge, this study proposes a Semantic Digital Twin-Driven Framework for integrating multi-source data and supporting forest fire prediction and response. The framework constructs a multi-ontology network that combines the Semantic Sensor Network (SSN) and Sensor, Observation, Sample, and Actuator (SOSA) ontologies for sensor and observation data, the GeoSPARQL ontology for geospatial representation, and two domain-specific ontologies for fire prevention and emergency response. Through systematic data mapping, instantiation, and rule-based reasoning, heterogeneous information is transformed into an interconnected knowledge graph. The framework supports both semantic querying (SPARQL) and rule-based reasoning (SWRL) to enable early risk alerts, resource allocation suggestions, and knowledge-based decision support. A case study in Sichuan Province demonstrates the framework’s effectiveness in integrating historical and live data streams, achieving consistent reasoning outcomes aligned with expert assessments, and improving decision timeliness by enhancing data interoperability and inference efficiency. This research contributes a foundational step toward building intelligent, interoperable, and reasoning-enabled digital forest systems for sustainable fire management and ecological resilience.",10.3390/f16111661,https://openalex.org/W4415719731,True,"publication_type:article, Computer science, Interoperability, Geospatial analysis, Ontology, Data integration",0.2043,exact_ontology
geosparql.ttl,"""GeoSPARQL Ontology"" ontology",openalex,https://openalex.org/W2767649808,Representing Ecological Network Specifications with Semantic Web Techniques,"Gianluca Torta, Liliana Ardissono, Luigi La Riccia, Adriano Savoca, Angioletta Voghera",2017,,6,"Ecological Networks (ENs) are a way to describe the structures of existing real ecosystems and to plan their expansion, conservation and improvement.In this work, we present a model to represent the specifications for the local planning of ENs in a way that can support reasoning, e.g., to detect violations within new proposals of expansion, or to reason about improvements of the networks.Moreover, we describe an OWL ontology for the representation of ENs themselves.In the context of knowledge engineering, ENs provide a complex, inherently geographic domain that demands for the expressive power of a language like OWL augmented with the GeoSPARQL ontology to be conveniently represented.More importantly, the set of specification rules that we consider (taken from the project for a local EN implementation) constitute a challenging problem for representing constraints over complex geographic domains, and evaluating whether a given large knowledge base satisfies or violates them.",10.5220/0006573500860097,https://openalex.org/W2767649808,True,"publication_type:article, Computer science, Ontology, Web Ontology Language, Ontology engineering, Context (archaeology)",0.1262,exact_ontology
gis4reno.ttl,"""GIS-based ontology for surrounding buildings to support building renovation"" ontology",openalex,https://openalex.org/W3032263777,GIS-based ontology for surrounding buildings to support building renovation,"Maryam Daneshfar, T. Hartmann, Jochen Rabe",2020,DepositOnce,0,"This research focuses on developing an ontology for representing knowledge about the surrounding environment of a building in an urban context, considering the geo-spatial objects and processes such as built environment, vegetation, population and so on. The ontology can be useful to create a knowledge management system for different experts involved in the process of the building renovation, to extend the in-formation and stretch the domain from the individual building to the environment. Knowledge about what entities and attributes to select is captured based on literature and investigating the pilot demonstration sites. Such an ontology can help to structure the surrounding data to support processes in different stages of the renovation. The final goal is to support planners in decision making process namely in site planning and pre-data collection phase, energy modelling, comfort analysis and so on to control cost and quality. Moreover, it can be valuable in further studies of integrating data of various sources for construction purposes.",10.14279/depositonce-10123,https://openalex.org/W3032263777,True,"publication_type:article, Architectural engineering, Ontology, Construction engineering, Environmental planning, Environmental resource management",0.6247,exact_ontology
